"id","order","family","genus","species","subspecies","taxonlevel","accid","canonical","source"
1583,"Sarcoptiformes","Xolalgidae","Leptosphyra","centropoda",NA,"species",0,"Leptosphyra centropoda","TPT"
1584,"Sarcoptiformes","Xolalgidae","Leptosphyra","labeotibia",NA,"species",0,"Leptosphyra labeotibia","TPT"
1585,"Sarcoptiformes","Xolalgidae","Leptosphyra","latior",NA,"species",0,"Leptosphyra latior","TPT"
1586,"Sarcoptiformes","Xolalgidae","Leptosphyra","semidentata",NA,"species",0,"Leptosphyra semidentata","TPT"
1587,"Sarcoptiformes","Xolalgidae","Leptosphyra","strictior",NA,"species",0,"Leptosphyra strictior","TPT"
1589,"Sarcoptiformes","Xolalgidae","Metingrassia","minutidisca",NA,"species",0,"Metingrassia minutidisca","TPT"
1590,"Sarcoptiformes","Xolalgidae","Metingrassia","pelecani",NA,"species",0,"Metingrassia pelecani","TPT"
1592,"Sarcoptiformes","Xolalgidae","Mycterialges","mesomorphus",NA,"species",0,"Mycterialges mesomorphus","TPT"
1594,"Sarcoptiformes","Xolalgidae","Opetiopoda","anadermura",NA,"species",0,"Opetiopoda anadermura","TPT"
1596,"Sarcoptiformes","Xolalgidae","Protonyssus","athoracicus",NA,"species",0,"Protonyssus athoracicus","TPT"
1597,"Sarcoptiformes","Xolalgidae","Protonyssus","brevis",NA,"species",0,"Protonyssus brevis","TPT"
1598,"Sarcoptiformes","Xolalgidae","Protonyssus","integrifolius",NA,"species",0,"Protonyssus integrifolius","TPT"
1599,"Sarcoptiformes","Xolalgidae","Protonyssus","larva",NA,"species",0,"Protonyssus larva","TPT"
1600,"Sarcoptiformes","Xolalgidae","Protonyssus","mironovi",NA,"species",0,"Protonyssus mironovi","TPT"
1601,"Sarcoptiformes","Xolalgidae","Protonyssus","proctorae",NA,"species",0,"Protonyssus proctorae","TPT"
1603,"Sarcoptiformes","Xolalgidae","Pteralloptes","stellaris",NA,"species",0,"Pteralloptes stellaris","TPT"
1605,"Sarcoptiformes","Xolalgidae","Tectingrassia","avosetta",NA,"species",0,"Tectingrassia avosetta","TPT"
1606,"Sarcoptiformes","Xolalgidae","Tectingrassia","calidris",NA,"species",0,"Tectingrassia calidris","TPT"
1607,"Sarcoptiformes","Xolalgidae","Tectingrassia","gracilipes",NA,"species",0,"Tectingrassia gracilipes","TPT"
1608,"Sarcoptiformes","Xolalgidae","Tectingrassia","holoplax",NA,"species",0,"Tectingrassia holoplax","TPT"
1609,"Sarcoptiformes","Xolalgidae","Tectingrassia","lativelata",NA,"species",0,"Tectingrassia lativelata","TPT"
1610,"Sarcoptiformes","Xolalgidae","Tectingrassia","pilosa",NA,"species",0,"Tectingrassia pilosa","TPT"
1611,"Sarcoptiformes","Xolalgidae","Tectingrassia","truncatifolia",NA,"species",0,"Tectingrassia truncatifolia","TPT"
1613,"Sarcoptiformes","Xolalgidae","Vingrassia","cygni",NA,"species",0,"Vingrassia cygni","TPT"
1614,"Sarcoptiformes","Xolalgidae","Vingrassia","velata",NA,"species",0,"Vingrassia velata","TPT"
1617,"Sarcoptiformes","Xolalgidae","Ingrassiella","acromiacantha",NA,"species",0,"Ingrassiella acromiacantha","TPT"
1618,"Sarcoptiformes","Xolalgidae","Ingrassiella","calcarata",NA,"species",0,"Ingrassiella calcarata","TPT"
1619,"Sarcoptiformes","Xolalgidae","Ingrassiella","crassipoda",NA,"species",0,"Ingrassiella crassipoda","TPT"
1620,"Sarcoptiformes","Xolalgidae","Ingrassiella","discigera",NA,"species",0,"Ingrassiella discigera","TPT"
1621,"Sarcoptiformes","Xolalgidae","Ingrassiella","listrophoroides",NA,"species",0,"Ingrassiella listrophoroides","TPT"
1622,"Sarcoptiformes","Xolalgidae","Ingrassiella","melanopogoni",NA,"species",0,"Ingrassiella melanopogoni","TPT"
1623,"Sarcoptiformes","Xolalgidae","Ingrassiella","spinosa",NA,"species",0,"Ingrassiella spinosa","TPT"
1625,"Sarcoptiformes","Xolalgidae","Tucanalges","podagrosus",NA,"species",0,"Tucanalges podagrosus","TPT"
1627,"Sarcoptiformes","Xolalgidae","Xolalges","scaurus",NA,"species",0,"Xolalges scaurus","TPT"
1629,"Sarcoptiformes","Xolalgidae","Xolalgoides","alexeevi",NA,"species",0,"Xolalgoides alexeevi","TPT"
1630,"Sarcoptiformes","Xolalgidae","Xolalgoides","analginus",NA,"species",0,"Xolalgoides analginus","TPT"
1631,"Sarcoptiformes","Xolalgidae","Xolalgoides","arrhenurus",NA,"species",0,"Xolalgoides arrhenurus","TPT"
1632,"Sarcoptiformes","Xolalgidae","Xolalgoides","astacopodus",NA,"species",0,"Xolalgoides astacopodus","TPT"
1633,"Sarcoptiformes","Xolalgidae","Xolalgoides","diplospilus",NA,"species",0,"Xolalgoides diplospilus","TPT"
1634,"Sarcoptiformes","Xolalgidae","Xolalgoides","ditrichus",NA,"species",0,"Xolalgoides ditrichus","TPT"
1635,"Sarcoptiformes","Xolalgidae","Xolalgoides","eleophorus",NA,"species",0,"Xolalgoides eleophorus","TPT"
1636,"Sarcoptiformes","Xolalgidae","Xolalgoides","glossopus",NA,"species",0,"Xolalgoides glossopus","TPT"
1637,"Sarcoptiformes","Xolalgidae","Xolalgoides","gyrothyrus",NA,"species",0,"Xolalgoides gyrothyrus","TPT"
1638,"Sarcoptiformes","Xolalgidae","Xolalgoides","nanus",NA,"species",0,"Xolalgoides nanus","TPT"
1639,"Sarcoptiformes","Xolalgidae","Xolalgoides","palliatus",NA,"species",0,"Xolalgoides palliatus","TPT"
1640,"Sarcoptiformes","Xolalgidae","Xolalgoides","palmai",NA,"species",0,"Xolalgoides palmai","TPT"
1641,"Sarcoptiformes","Xolalgidae","Xolalgoides","pessophorus",NA,"species",0,"Xolalgoides pessophorus","TPT"
1642,"Sarcoptiformes","Xolalgidae","Xolalgoides","pleurophyma",NA,"species",0,"Xolalgoides pleurophyma","TPT"
1643,"Sarcoptiformes","Xolalgidae","Xolalgoides","plocei",NA,"species",0,"Xolalgoides plocei","TPT"
1644,"Sarcoptiformes","Xolalgidae","Xolalgoides","pteryger",NA,"species",0,"Xolalgoides pteryger","TPT"
1645,"Sarcoptiformes","Xolalgidae","Xolalgoides","tener",NA,"species",0,"Xolalgoides tener","TPT"
1648,"Sarcoptiformes","Xolalgidae","Beaucournuella","loculosa",NA,"species",0,"Beaucournuella loculosa","TPT"
1650,"Sarcoptiformes","Xolalgidae","Cryptosikya","protalgoides",NA,"species",0,"Cryptosikya protalgoides","TPT"
1652,"Sarcoptiformes","Xolalgidae","Dogielacarus","uncitibia",NA,"species",0,"Dogielacarus uncitibia","TPT"
1654,"Sarcoptiformes","Xolalgidae","Parazumptia","gallinulae",NA,"species",0,"Parazumptia gallinulae","TPT"
1656,"Sarcoptiformes","Xolalgidae","Zumptia","dermoglyphoides",NA,"species",0,"Zumptia dermoglyphoides","TPT"
1657,"Sarcoptiformes","Xolalgidae","Zumptia","macclurei",NA,"species",0,"Zumptia macclurei","TPT"
1661,"Sarcoptiformes","Canestriniidae","Acrotocarus","alutacea",NA,"species",0,"Acrotocarus alutacea","TPT"
1662,"Sarcoptiformes","Canestriniidae","Acrotocarus","crataepus",NA,"species",0,"Acrotocarus crataepus","TPT"
1663,"Sarcoptiformes","Canestriniidae","Acrotocarus","mirabilis",NA,"species",0,"Acrotocarus mirabilis","TPT"
1665,"Sarcoptiformes","Canestriniidae","Afrocanestrinia","rufinae",NA,"species",0,"Afrocanestrinia rufinae","TPT"
1666,"Sarcoptiformes","Canestriniidae","Afrocanestrinia","samsoni",NA,"species",0,"Afrocanestrinia samsoni","TPT"
1667,"Sarcoptiformes","Canestriniidae","Afrocanestrinia","straeleni",NA,"species",0,"Afrocanestrinia straeleni","TPT"
1669,"Sarcoptiformes","Canestriniidae","Albinorattia","igori",NA,"species",0,"Albinorattia igori","TPT"
1671,"Sarcoptiformes","Canestriniidae","Amansia","chrysomelina",NA,"species",0,"Amansia chrysomelina","TPT"
1672,"Sarcoptiformes","Canestriniidae","Amansia","decorata",NA,"species",0,"Amansia decorata","TPT"
1674,"Sarcoptiformes","Canestriniidae","Amansiella","trilobata",NA,"species",0,"Amansiella trilobata","TPT"
1676,"Sarcoptiformes","Canestriniidae","Ambilohylla","favosa",NA,"species",0,"Ambilohylla favosa","TPT"
1678,"Sarcoptiformes","Canestriniidae","Ambpoinophela","bernae",NA,"species",0,"Ambpoinophela bernae","TPT"
1680,"Sarcoptiformes","Canestriniidae","Anaspistes","unguiculatus",NA,"species",0,"Anaspistes unguiculatus","TPT"
1682,"Sarcoptiformes","Canestriniidae","Apalotacarus","aristatus",NA,"species",0,"Apalotacarus aristatus","TPT"
1683,"Sarcoptiformes","Canestriniidae","Apalotacarus","cidarfis",NA,"species",0,"Apalotacarus cidarfis","TPT"
1684,"Sarcoptiformes","Canestriniidae","Apalotacarus","echinatus",NA,"species",0,"Apalotacarus echinatus","TPT"
1685,"Sarcoptiformes","Canestriniidae","Apalotacarus","fulgens",NA,"species",0,"Apalotacarus fulgens","TPT"
1686,"Sarcoptiformes","Canestriniidae","Apalotacarus","fusticulatus",NA,"species",0,"Apalotacarus fusticulatus","TPT"
1687,"Sarcoptiformes","Canestriniidae","Apalotacarus","glaber",NA,"species",0,"Apalotacarus glaber","TPT"
1688,"Sarcoptiformes","Canestriniidae","Apalotacarus","luroris",NA,"species",0,"Apalotacarus luroris","TPT"
1689,"Sarcoptiformes","Canestriniidae","Apalotacarus","paxillus",NA,"species",0,"Apalotacarus paxillus","TPT"
1690,"Sarcoptiformes","Canestriniidae","Apalotacarus","petilus",NA,"species",0,"Apalotacarus petilus","TPT"
1691,"Sarcoptiformes","Canestriniidae","Apalotacarus","protensus",NA,"species",0,"Apalotacarus protensus","TPT"
1692,"Sarcoptiformes","Canestriniidae","Apalotacarus","rigescens",NA,"species",0,"Apalotacarus rigescens","TPT"
1693,"Sarcoptiformes","Canestriniidae","Apalotacarus","sajanae",NA,"species",0,"Apalotacarus sajanae","TPT"
1694,"Sarcoptiformes","Canestriniidae","Apalotacarus","scaurus",NA,"species",0,"Apalotacarus scaurus","TPT"
1695,"Sarcoptiformes","Canestriniidae","Apalotacarus","scissus",NA,"species",0,"Apalotacarus scissus","TPT"
1696,"Sarcoptiformes","Canestriniidae","Apalotacarus","trullus",NA,"species",0,"Apalotacarus trullus","TPT"
1698,"Sarcoptiformes","Canestriniidae","Arraphosoma","minax",NA,"species",0,"Arraphosoma minax","TPT"
1699,"Sarcoptiformes","Canestriniidae","Arraphosoma","paraminax",NA,"species",0,"Arraphosoma paraminax","TPT"
1701,"Sarcoptiformes","Canestriniidae","Arunsithiana","arcuata",NA,"species",0,"Arunsithiana arcuata","TPT"
1702,"Sarcoptiformes","Canestriniidae","Arunsithiana","artemoni",NA,"species",0,"Arunsithiana artemoni","TPT"
1703,"Sarcoptiformes","Canestriniidae","Arunsithiana","battosi",NA,"species",0,"Arunsithiana battosi","TPT"
1704,"Sarcoptiformes","Canestriniidae","Arunsithiana","erinnae",NA,"species",0,"Arunsithiana erinnae","TPT"
1705,"Sarcoptiformes","Canestriniidae","Arunsithiana","esacaudata",NA,"species",0,"Arunsithiana esacaudata","TPT"
1706,"Sarcoptiformes","Canestriniidae","Arunsithiana","ilosi",NA,"species",0,"Arunsithiana ilosi","TPT"
1707,"Sarcoptiformes","Canestriniidae","Arunsithiana","latipes",NA,"species",0,"Arunsithiana latipes","TPT"
1708,"Sarcoptiformes","Canestriniidae","Arunsithiana","quadrata",NA,"species",0,"Arunsithiana quadrata","TPT"
1709,"Sarcoptiformes","Canestriniidae","Arunsithiana","spicantis",NA,"species",0,"Arunsithiana spicantis","TPT"
1710,"Sarcoptiformes","Canestriniidae","Arunsithiana","squarrosa",NA,"species",0,"Arunsithiana squarrosa","TPT"
1712,"Sarcoptiformes","Canestriniidae","Athogavia","arybbasi",NA,"species",0,"Athogavia arybbasi","TPT"
1713,"Sarcoptiformes","Canestriniidae","Athogavia","assamica",NA,"species",0,"Athogavia assamica","TPT"
1714,"Sarcoptiformes","Canestriniidae","Athogavia","borneoica",NA,"species",0,"Athogavia borneoica","TPT"
1715,"Sarcoptiformes","Canestriniidae","Athogavia","gamana",NA,"species",0,"Athogavia gamana","TPT"
1716,"Sarcoptiformes","Canestriniidae","Athogavia","ganzanica",NA,"species",0,"Athogavia ganzanica","TPT"
1717,"Sarcoptiformes","Canestriniidae","Athogavia","nosiana",NA,"species",0,"Athogavia nosiana","TPT"
1718,"Sarcoptiformes","Canestriniidae","Athogavia","scagana",NA,"species",0,"Athogavia scagana","TPT"
1720,"Sarcoptiformes","Canestriniidae","Aurilossongia","bolanica",NA,"species",0,"Aurilossongia bolanica","TPT"
1721,"Sarcoptiformes","Canestriniidae","Aurilossongia","dioni",NA,"species",0,"Aurilossongia dioni","TPT"
1722,"Sarcoptiformes","Canestriniidae","Aurilossongia","fileasi",NA,"species",0,"Aurilossongia fileasi","TPT"
1723,"Sarcoptiformes","Canestriniidae","Aurilossongia","gaurana",NA,"species",0,"Aurilossongia gaurana","TPT"
1724,"Sarcoptiformes","Canestriniidae","Aurilossongia","hoaria",NA,"species",0,"Aurilossongia hoaria","TPT"
1725,"Sarcoptiformes","Canestriniidae","Aurilossongia","norae",NA,"species",0,"Aurilossongia norae","TPT"
1727,"Sarcoptiformes","Canestriniidae","Averithiana","anoni",NA,"species",0,"Averithiana anoni","TPT"
1729,"Sarcoptiformes","Canestriniidae","Barbiangia","alvari",NA,"species",0,"Barbiangia alvari","TPT"
1730,"Sarcoptiformes","Canestriniidae","Barbiangia","elongata",NA,"species",0,"Barbiangia elongata","TPT"
1731,"Sarcoptiformes","Canestriniidae","Barbiangia","ethiopica",NA,"species",0,"Barbiangia ethiopica","TPT"
1733,"Sarcoptiformes","Canestriniidae","Beeriphotia","volkeri",NA,"species",0,"Beeriphotia volkeri","TPT"
1735,"Sarcoptiformes","Canestriniidae","Bibulothiana","albertae",NA,"species",0,"Bibulothiana albertae","TPT"
1736,"Sarcoptiformes","Canestriniidae","Bibulothiana","brevispinata",NA,"species",0,"Bibulothiana brevispinata","TPT"
1737,"Sarcoptiformes","Canestriniidae","Bibulothiana","cyriaki",NA,"species",0,"Bibulothiana cyriaki","TPT"
1738,"Sarcoptiformes","Canestriniidae","Bibulothiana","everittae",NA,"species",0,"Bibulothiana everittae","TPT"
1739,"Sarcoptiformes","Canestriniidae","Bibulothiana","oswaldi",NA,"species",0,"Bibulothiana oswaldi","TPT"
1740,"Sarcoptiformes","Canestriniidae","Bibulothiana","vatia",NA,"species",0,"Bibulothiana vatia","TPT"
1742,"Sarcoptiformes","Canestriniidae","Bircericola","bertrami",NA,"species",0,"Bircericola bertrami","TPT"
1744,"Sarcoptiformes","Canestriniidae","Boetophela","cassandrae",NA,"species",0,"Boetophela cassandrae","TPT"
1745,"Sarcoptiformes","Canestriniidae","Boetophela","ephraimi",NA,"species",0,"Boetophela ephraimi","TPT"
1746,"Sarcoptiformes","Canestriniidae","Boetophela","erhardi",NA,"species",0,"Boetophela erhardi","TPT"
1747,"Sarcoptiformes","Canestriniidae","Boetophela","ginae",NA,"species",0,"Boetophela ginae","TPT"
1748,"Sarcoptiformes","Canestriniidae","Boetophela","robertsoni",NA,"species",0,"Boetophela robertsoni","TPT"
1749,"Sarcoptiformes","Canestriniidae","Boetophela","silvanae",NA,"species",0,"Boetophela silvanae","TPT"
1750,"Sarcoptiformes","Canestriniidae","Boetophela","sybillae",NA,"species",0,"Boetophela sybillae","TPT"
1751,"Sarcoptiformes","Canestriniidae","Boetophela","symeoni",NA,"species",0,"Boetophela symeoni","TPT"
1752,"Sarcoptiformes","Canestriniidae","Boetophela","werneri",NA,"species",0,"Boetophela werneri","TPT"
1754,"Sarcoptiformes","Canestriniidae","Boleohylla","garrica",NA,"species",0,"Boleohylla garrica","TPT"
1755,"Sarcoptiformes","Canestriniidae","Boleohylla","kiogana",NA,"species",0,"Boleohylla kiogana","TPT"
1757,"Sarcoptiformes","Canestriniidae","Camirohylla","feziana",NA,"species",0,"Camirohylla feziana","TPT"
1759,"Sarcoptiformes","Canestriniidae","Canestrinia","damiani",NA,"species",0,"Canestrinia damiani","TPT"
1760,"Sarcoptiformes","Canestriniidae","Canestrinia","dorcicola",NA,"species",0,"Canestrinia dorcicola","TPT"
1761,"Sarcoptiformes","Canestriniidae","Canestrinia","javensis",NA,"species",0,"Canestrinia javensis","TPT"
1762,"Sarcoptiformes","Canestriniidae","Canestrinia","macgillavryi",NA,"species",0,"Canestrinia macgillavryi","TPT"
1763,"Sarcoptiformes","Canestriniidae","Canestrinia","microdisca",NA,"species",0,"Canestrinia microdisca","TPT"
1764,"Sarcoptiformes","Canestriniidae","Canestrinia","nepalensis",NA,"species",0,"Canestrinia nepalensis","TPT"
1765,"Sarcoptiformes","Canestriniidae","Canestrinia","pentodontis",NA,"species",0,"Canestrinia pentodontis","TPT"
1766,"Sarcoptiformes","Canestriniidae","Canestrinia","remigans",NA,"species",0,"Canestrinia remigans","TPT"
1767,"Sarcoptiformes","Canestriniidae","Canestrinia","roberti",NA,"species",0,"Canestrinia roberti","TPT"
1769,"Sarcoptiformes","Canestriniidae","Canestriniella","amplexans",NA,"species",0,"Canestriniella amplexans","TPT"
1770,"Sarcoptiformes","Canestriniidae","Canestriniella","batocerae",NA,"species",0,"Canestriniella batocerae","TPT"
1771,"Sarcoptiformes","Canestriniidae","Canestriniella","elae",NA,"species",0,"Canestriniella elae","TPT"
1772,"Sarcoptiformes","Canestriniidae","Canestriniella","phoebinae",NA,"species",0,"Canestriniella phoebinae","TPT"
1773,"Sarcoptiformes","Canestriniidae","Canestriniella","togata",NA,"species",0,"Canestriniella togata","TPT"
1775,"Sarcoptiformes","Canestriniidae","Caraboecius","coriacei",NA,"species",0,"Caraboecius coriacei","TPT"
1777,"Sarcoptiformes","Canestriniidae","Cetonicola","hispidus",NA,"species",0,"Cetonicola hispidus","TPT"
1778,"Sarcoptiformes","Canestriniidae","Cetonicola","isadorae",NA,"species",0,"Cetonicola isadorae","TPT"
1779,"Sarcoptiformes","Canestriniidae","Cetonicola","maritae",NA,"species",0,"Cetonicola maritae","TPT"
1780,"Sarcoptiformes","Canestriniidae","Cetonicola","orestesi",NA,"species",0,"Cetonicola orestesi","TPT"
1781,"Sarcoptiformes","Canestriniidae","Cetonicola","vatus",NA,"species",0,"Cetonicola vatus","TPT"
1783,"Sarcoptiformes","Canestriniidae","Chelinochroa","dictyophora",NA,"species",0,"Chelinochroa dictyophora","TPT"
1785,"Sarcoptiformes","Canestriniidae","Cnecoderma","dolichopoda",NA,"species",0,"Cnecoderma dolichopoda","TPT"
1786,"Sarcoptiformes","Canestriniidae","Cnecoderma","ovalis",NA,"species",0,"Cnecoderma ovalis","TPT"
1788,"Sarcoptiformes","Canestriniidae","Coleopterophagus","albini",NA,"species",0,"Coleopterophagus albini","TPT"
1789,"Sarcoptiformes","Canestriniidae","Coleopterophagus","baali",NA,"species",0,"Coleopterophagus baali","TPT"
1790,"Sarcoptiformes","Canestriniidae","Coleopterophagus","dionizyi",NA,"species",0,"Coleopterophagus dionizyi","TPT"
1791,"Sarcoptiformes","Canestriniidae","Coleopterophagus","donaldi",NA,"species",0,"Coleopterophagus donaldi","TPT"
1792,"Sarcoptiformes","Canestriniidae","Coleopterophagus","maroni",NA,"species",0,"Coleopterophagus maroni","TPT"
1793,"Sarcoptiformes","Canestriniidae","Coleopterophagus","megnini",NA,"species",0,"Coleopterophagus megnini","TPT"
1794,"Sarcoptiformes","Canestriniidae","Coleopterophagus","pulcher",NA,"species",0,"Coleopterophagus pulcher","TPT"
1795,"Sarcoptiformes","Canestriniidae","Coleopterophagus","quadrisetosus",NA,"species",0,"Coleopterophagus quadrisetosus","TPT"
1796,"Sarcoptiformes","Canestriniidae","Coleopterophagus","rudolfi",NA,"species",0,"Coleopterophagus rudolfi","TPT"
1798,"Sarcoptiformes","Canestriniidae","Contramelisia","danielae",NA,"species",0,"Contramelisia danielae","TPT"
1799,"Sarcoptiformes","Canestriniidae","Contramelisia","vietnamensis",NA,"species",0,"Contramelisia vietnamensis","TPT"
1801,"Sarcoptiformes","Canestriniidae","Cooremania","wauensis",NA,"species",0,"Cooremania wauensis","TPT"
1803,"Sarcoptiformes","Canestriniidae","Danaithiana","archidonaica",NA,"species",0,"Danaithiana archidonaica","TPT"
1804,"Sarcoptiformes","Canestriniidae","Danaithiana","ayraica",NA,"species",0,"Danaithiana ayraica","TPT"
1805,"Sarcoptiformes","Canestriniidae","Danaithiana","chanchamayoica",NA,"species",0,"Danaithiana chanchamayoica","TPT"
1806,"Sarcoptiformes","Canestriniidae","Danaithiana","ecuadorica",NA,"species",0,"Danaithiana ecuadorica","TPT"
1808,"Sarcoptiformes","Canestriniidae","Dicanestrinia","cerambycis",NA,"species",0,"Dicanestrinia cerambycis","TPT"
1809,"Sarcoptiformes","Canestriniidae","Dicanestrinia","huberti",NA,"species",0,"Dicanestrinia huberti","TPT"
1810,"Sarcoptiformes","Canestriniidae","Dicanestrinia","knobi",NA,"species",0,"Dicanestrinia knobi","TPT"
1812,"Sarcoptiformes","Canestriniidae","Diplognathophilus","africanus",NA,"species",0,"Diplognathophilus africanus","TPT"
1813,"Sarcoptiformes","Canestriniidae","Diplognathophilus","ethiopicus",NA,"species",0,"Diplognathophilus ethiopicus","TPT"
1815,"Sarcoptiformes","Canestriniidae","Donnelafontia","calostegis",NA,"species",0,"Donnelafontia calostegis","TPT"
1816,"Sarcoptiformes","Canestriniidae","Donnelafontia","suatoha",NA,"species",0,"Donnelafontia suatoha","TPT"
1818,"Sarcoptiformes","Canestriniidae","Dorynothiana","delmari",NA,"species",0,"Dorynothiana delmari","TPT"
1819,"Sarcoptiformes","Canestriniidae","Dorynothiana","jurandi",NA,"species",0,"Dorynothiana jurandi","TPT"
